阿旗220千伏输变电站建设工程建筑面积为38487平方米监管中心迁建项目52655651,总投资1720万元电力改迁工程,http://www.qianlima.com/zb/detail/20170317_52655651.html,三门峡,商业,设计阶段,公用事业设施,不装修,1720万,2017-05-18
52003748,总建筑面积为24621平方米韩村村棚户区改造项目回迁楼工程3号楼、4号楼、6号楼及地下车库建设工程,http://www.qianlima.com/zb/detail/20170307_52003748.html,廊坊,商业,施工准备,住宅,交通,简装修,4600万,2017-03-08
14446453,建筑面积13560平方米科技服务综合楼工程,http://www.qianlima.com/zb/detail/20140612_14446453.html,合肥,商业,施工在建,办公楼,简装修,2000万,2017-01-05
52055167,建筑面积约10827平方米厂房 宿舍建设项目,http://www.qianlima.com/zb/detail/20170307_52055167.html,惠州,商业,施工在建,住宅,工业,简装修,2000万,2017-03-08
47574268,总建筑面积约为158740平方米颛桥镇860街坊P1宗地商业颛桥万达广场建设项目,http://www.qianlima.com/zb/detail/20161206_47574268.html,上海,商业,施工在建,商业及零售,精装修,60000万,2017-01-17
49468594,总建筑面积50000平方米吴桥杂技文化服务中心建设项目,http://www.qianlima.com/zb/detail/20170104_49468594.html,沧州,政府,设计阶段,酒店与餐饮,教育及研究,休闲娱乐,会展,精装修,16000万,2017-01-17
38177637,总建筑面积70000平方米住宅建设项目,http://www.qianlima.com/zb/detail/20160622_38177637.html,苏州,政府,设计阶段,住宅,办公楼,商业及零售,未确定,15000万,2017-01-05
55948222,总建筑面积约为17000平方米重庆师范大学综合楼建设项目,http://www.qianlima.com/zb/detail/20170511_55948222.html,重庆,政府,立项,办公楼,教育及研究,简装修,8900万,2017-05-19
55276899,总建筑面积约5000平方米综合楼扩建工程,http://www.qianlima.com/zb/detail/20170502_55276899.html,宁波,政府,设计阶段,教育及研究,休闲娱乐,交通,简装修,1500万,2017-05-04
55350840,宝鸡市嘉年华娱乐城综合发展建设项目,http://www.qianlima.com/zb/detail/20170503_55350840.html,宝鸡,商业,立项,酒店与餐饮,休闲娱乐,不装修,30000万,2017-05-11
53934609,总建筑面积4962平方米杜尔伯特蒙古族自治县看守所业务技术用房建设项目,http://www.qianlima.com/zb/detail/20170410_53934609.html,大庆,政府,施工准备,司法,简装修,1000万,2017-05-04
55535820,厂房建项目,http://www.qianlima.com/zb/detail/20170505_55535820.html,南京,商业,立项,办公楼,工业,不装修,32000万,2017-05-08
46572844,总建筑面积11761平方米黄水小学建设项目,http://www.qianlima.com/zb/detail/20161123_46572844.html,成都,政府,施工在建,酒店与餐饮,教育及研究,休闲娱乐,简装修,4200万,2017-05-02
38871693,总建筑面积约为325849平方米翡翠家园安置点项目,http://www.qianlima.com/zb/detail/20160706_38871693.html,合肥,政府,施工准备,住宅,未确定,50000万,2017-01-13
17945207,飞灰输送及稳定化系统项目,http://www.qianlima.com/zb/detail/20141104_17945207.html,安庆,商业,施工在建,工业,不装修,504万,2017-05-03
24305639,投资12646万元工业园区一期标准厂房项目,http://www.qianlima.com/zb/detail/20150701_24305639.html,贺州,商业,施工在建,工业,简装修,12646万,2017-05-17
53050477,芳烃综合利用厂房建设项目,http://www.qianlima.com/zb/detail/20170324_53050477.html,东营,商业,设计阶段,办公楼,商业及零售,工业,不装修,8000万,2017-03-28
51022637,总建筑面积约12000平方米亳州市体育场改建工程,http://www.qianlima.com/zb/detail/20170215_51022637.html,亳州,政府,立项,休闲娱乐,不装修,5000万,2017-02-16
42321820,总建筑面积约26000平方米服务中心建设项目,http://www.qianlima.com/zb/detail/20160913_42321820.html,达州,政府,设计阶段,办公楼,未确定,4600万,2017-05-11
55048371,总建筑面积为8000平方米城南社区综合服务中心建设项目,http://www.qianlima.com/zb/detail/20170426_55048371.html,克拉玛依,政府,设计阶段,住宅,社区,医疗,不装修,2200万,2017-05-24
25997958,总建筑面积为180000平方米人民医院城北院区工程,http://www.qianlima.com/zb/detail/20150817_25997958.html,上饶,商业,设计阶段,医疗,未确定,36000万,2017-03-15
38703746,占地面积22986平方米体育场建设项目,http://www.qianlima.com/zb/detail/20160704_38703746.html,迪庆藏族自治州,政府,施工准备,休闲娱乐,未确定,4000万,2017-01-19
27094453,建筑面积为23576平方米疾病预防控制中心应急科研综合楼工程,http://www.qianlima.com/zb/detail/20150915_27094453.html,浙江,商业,施工准备,医疗,简装修,4400万,2017-04-14
51132114,总建筑面积约20000平方米汽车铝轮毂生产线扩建工业发展建设项目,http://www.qianlima.com/zb/detail/20170217_51132114.html,重庆,商业,立项,办公楼,商业及零售,工业,简装修,5000万,2017-02-23
37911024,全长16千米一级公路新建工程,http://www.qianlima.com/zb/detail/20160617_37911024.html,潜江,政府,设计阶段,基础建设,未确定,30000万,2017-02-20
43066718,总建筑面积26000平方米人民医院住院部大楼建设项目,http://www.qianlima.com/zb/detail/20160927_43066718.html,张掖,政府,施工准备,医疗,交通,简装修,5000万,2017-03-23
46292389,总占地面积约4170000平方米旅游度假区核心区建设项目,http://www.qianlima.com/zb/detail/20161118_46292389.html,盐城,政府,设计阶段,酒店与餐饮,不装修,20000万,2017-01-09
47220622,建筑面积2756平方米漳墩中心小学陈元分校改扩建项目,http://www.qianlima.com/zb/detail/20161201_47220622.html,南平,政府,施工准备,教育及研究,简装修,1000万,2017-01-16
55451255,湖北秭归云台荒风电场建设项目,http://www.qianlima.com/zb/detail/20170504_55451255.html,宜昌,政府,立项,公用事业设施,不装修,80000万,2017-05-12
52256178,总建筑面积约91310平方米住宅建设项目,http://www.qianlima.com/zb/detail/20170310_52256178.html,绍兴,商业,施工在建,住宅,商业及零售,交通,不装修,30000万,2017-03-20
55549677,汽车充电设施建设PPP项目,http://www.qianlima.com/zb/detail/20170505_55549677.html,六盘水,政府,立项,工业,公用事业设施,不装修,21000万,2017-05-08
49387971,总投资9600万元光伏发电站建设项目,http://www.qianlima.com/zb/detail/20170103_49387971.html,焦作,政府,立项,公用事业设施,不装修,9600万,2017-01-04
45983221,总建筑面积176863平方米安置新社区建设项目,http://www.qianlima.com/zb/detail/20161115_45983221.html,广州,商业,施工在建,住宅,办公楼,社区,交通,未确定,20000万,2017-01-10
51692993,总建筑面积为4000平方米小学教学楼建设项目,http://www.qianlima.com/zb/detail/20170301_51692993.html,保定,政府,施工准备,教育及研究,简装修,600万,2017-03-03
51286478,总建筑面积85300平方米兰州中川机场空港物流园区建设项目,http://www.qianlima.com/zb/detail/20170221_51286478.html,兰州,商业,设计阶段,办公楼,商业及零售,工业,教育及研究,简装修,60102万,2017-02-27
33467057,线路长度362km城际铁路项目,http://www.qianlima.com/zb/detail/20160303_33467057.html,太原,商业,施工在建,基础建设,未确定,未确定,2017-05-19
35531340,建筑面积为26000平方米汽车底盘模块项目,http://www.qianlima.com/zb/detail/20160427_35531340.html,重庆,商业,施工准备,工业,简装修,未确定,2017-02-27
56464591,总建筑面积约为6000平方米综合楼建设工程,http://www.qianlima.com/zb/detail/20170518_56464591.html,重庆,政府,设计阶段,教育及研究,简装修,800万,2017-05-19
31235075,地铁17号线工程,http://www.qianlima.com/zb/detail/20151221_31235075.html,北京,商业,施工准备,基础建设,未确定,未确定,2017-04-24
32981413,投资1510万元道路建设工程,http://www.qianlima.com/zb/detail/20160216_32981413.html,成都,商业,设计阶段,基础建设,未确定,1510万,2017-02-27
49311889,总建筑面积为36092平方米小学建设项目,http://www.qianlima.com/zb/detail/20161230_49311889.html,厦门,政府,设计阶段,办公楼,酒店与餐饮,教育及研究,休闲娱乐,简装修,17600万,2017-02-09
49959527,总建筑面积为150800平方米第三人民医院及会宁县保健站建设项目,http://www.qianlima.com/zb/detail/20170113_49959527.html,白银,政府,施工在建,医疗,精装修,30000万,2017-01-20
38574366,建筑面积约为5730平方米综合实训楼建设工程,http://www.qianlima.com/zb/detail/20160630_38574366.html,贵港,政府,施工准备,教育及研究,未确定,900万,2017-01-10
49219001,占地面积53970平方米白莲洞古人类遗址博物馆综合陈列楼建设项目,http://www.qianlima.com/zb/detail/20161229_49219001.html,柳州,政府,设计阶段,会展,精装修,4000万,2017-02-14
49538069,总建筑面积为43289平方米医院整体搬迁项目(一期)(二级),http://www.qianlima.com/zb/detail/20170105_49538069.html,漳州,政府,设计阶段,住宅,办公楼,医疗,公用事业设施,不装修,18200万,2017-02-23
43716540,总建筑面积11000平方米新购办公室室内装修工程,http://www.qianlima.com/zb/detail/20161011_43716540.html,乌鲁木齐,政府,施工准备,办公楼,简装修,300万,2017-03-21
54661845,总建筑面积为208000平方米新街移民安置房建设项目,http://www.qianlima.com/zb/detail/20170420_54661845.html,黔南布依族苗族自治州,政府,设计阶段,住宅,办公楼,休闲娱乐,交通,不装修,30000万,2017-04-21
41066096,总建筑面积为19000平方米大学科技园内装修项目,http://www.qianlima.com/zb/detail/20160819_41066096.html,吉安,商业,施工准备,工业,简装修,400万,2017-01-09
38461331,总建筑面积为13039平方米体育公园二期建设工程,http://www.qianlima.com/zb/detail/20160628_38461331.html,厦门,商业,设计阶段,休闲娱乐,未确定,10300万,2017-01-20
37336374,2016年第一批城区给水配套建设项目,http://www.qianlima.com/zb/detail/20160606_37336374.html,青岛,商业,施工准备,基础建设,不装修,未确定,2017-01-13
18494666,建筑面积为49000平方米医院肝病医学中心项目,http://www.qianlima.com/zb/detail/20141125_18494666.html,郑州,政府,施工准备,医疗,简装修,21500万,2017-02-17
19399375,总建筑面积约60685平方米学校整合项目,http://www.qianlima.com/zb/detail/20141225_19399375.html,广西,政府,施工准备,教育及研究,简装修,35740万,2017-03-06
52305399,哈密市电动汽车充电基础设施建设项目,http://www.qianlima.com/zb/detail/20170313_52305399.html,哈密,商业,立项,公用事业设施,不装修,9300万,2017-03-16
49689473,总建筑面积66210平方米新街村村民住宅楼建设项目,http://www.qianlima.com/zb/detail/20170109_49689473.html,广州,商业,立项,住宅,商业及零售,交通,简装修,20000万,2017-01-20
42268014,建筑面积为24236平方米中学工程,http://www.qianlima.com/zb/detail/20160912_42268014.html,常州,政府,施工在建,教育及研究,简装修,5000万,2017-01-10
56898388,占地228666平方米综合处置中心项目,http://www.qianlima.com/zb/detail/20170524_56898388.html,威海,商业,立项,公用事业设施,不装修,53800万,2017-05-25
48953472,总建筑面积约为10000平方米腰痛宁胶囊前处理车间厂房建设项目,http://www.qianlima.com/zb/detail/20161226_48953472.html,承德,商业,施工在建,工业,不装修,3500万,2017-02-08
50370778,日处理40000吨污水处理厂建设工程,http://www.qianlima.com/zb/detail/20170121_50370778.html,佳木斯,商业,立项,公用事业设施,不装修,3000万,2017-01-21
32132678,建筑面积44000平方米标准化厂房建设项目,http://www.qianlima.com/zb/detail/20160112_32132678.html,南阳,商业,施工在建,工业,未确定,未确定,2017-01-11
38502490,总建筑面积约为10000平方米教职工文化活动用房项目,http://www.qianlima.com/zb/detail/20160629_38502490.html,成都,政府,设计阶段,休闲娱乐,未确定,2800万,2017-03-06
55565765,占地面积为9990平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170505_55565765.html,丽水,商业,立项,办公楼,工业,简装修,3200万,2017-05-08
38500687,十三五产教融合中等职业教育能力建设项目,http://www.qianlima.com/zb/detail/20160629_38500687.html,伊犁哈萨克自治州,商业,施工准备,教育及研究,不装修,3000万,2017-01-13
17896022,投资7306万元保税大道北段工程,http://www.qianlima.com/zb/detail/20141103_17896022.html,南宁,商业,施工在建,基础建设,不装修,7306万,2017-02-08
51488369,浦北龙门风电场220kV送出线路输变电站建设工程,http://www.qianlima.com/zb/detail/20170224_51488369.html,钦州,商业,立项,公用事业设施,不装修,2600万,2017-03-02
42704935,占地面积为146666平方米生活垃圾焚烧厂项目,http://www.qianlima.com/zb/detail/20160921_42704935.html,徐州,商业,设计阶段,公用事业设施,不装修,180000万,2017-01-12
51062009,总建筑面积85031平方米住宅二期建设项目,http://www.qianlima.com/zb/detail/20170216_51062009.html,厦门,政府,立项,住宅,商业及零售,交通,不装修,32100万,2017-02-17
28787233,广发金融中心项目,http://www.qianlima.com/zb/detail/20151028_28787233.html,北京,商业,施工准备,办公楼,不装修,未确定,2017-02-17
49062695,占地面积1333333平米生态旅游度假区建设项目,http://www.qianlima.com/zb/detail/20161227_49062695.html,忻州,商业,立项,办公楼,酒店与餐饮,农业,未确定,20000万,2017-01-09
48216408,总建筑面积198000平方米健身中心建设项目,http://www.qianlima.com/zb/detail/20161214_48216408.html,天津,政府,施工准备,休闲娱乐,简装修,25000万,2017-05-05
16439817,投资60000万元道路恢复提升工程,http://www.qianlima.com/zb/detail/20140901_16439817.html,昆明,商业,施工准备,基础建设,不装修,60000万,2017-02-10
13788068,建筑面积为380000平方米中心医院新址扩建工程,http://www.qianlima.com/zb/detail/20140512_13788068.html,天津,政府,施工在建,医疗,简装修,285002万,2017-03-31
55221895,总建筑面积约为15000平方米盘龙中学整体迁建项目,http://www.qianlima.com/zb/detail/20170428_55221895.html,文山壮族苗族自治州,政府,立项,住宅,简装修,6500万,2017-05-08
54411842,总建筑面积为40779平方米客运站项目,http://www.qianlima.com/zb/detail/20170417_54411842.html,遵义,政府,施工准备,交通,不装修,9000万,2017-05-17
56487356,总装修面积为16000平方米江门融和农商银行营业大楼建设项目,http://www.qianlima.com/zb/detail/20170518_56487356.html,江门,政府,设计阶段,办公楼,精装修,1500万,2017-05-25
51412398,总建筑面积30094平方米嵊州市综合档案馆 1601人防工程及民防公共安全教育中心建设工程,http://www.qianlima.com/zb/detail/20170223_51412398.html,绍兴,政府,设计阶段,教育及研究,会展,其他,简装修,23000万,2017-03-10
55926715,总建筑面积5000平方米囊谦县藏医院住院医技楼建设项目,http://www.qianlima.com/zb/detail/20170511_55926715.html,玉树藏族自治州,政府,设计阶段,医疗,精装修,8000万,2017-05-23
50258414,总建筑面积为6500平方米消防站建设项目,http://www.qianlima.com/zb/detail/20170119_50258414.html,潮州,政府,立项,社区,未确定,6000万,2017-01-21
38498395,总的建筑面积为14451平方米小学教学楼中学教学楼科技楼及餐厅伙房建设工程,http://www.qianlima.com/zb/detail/20160629_38498395.html,烟台,政府,施工在建,教育及研究,简装修,2300万,2017-01-03
